1234567890147,老版,None,默认,None,默认,,1,34,2017-07-10 19:09:09,None,None,None,None
12345678902580,简版,,爱鲜蜂,,,,1,780,2017-07-10 19:09:09,None,None,None,None
1236549,未知商品236549,,默认,,默认,,1,12,2017-07-10 19:09:09,None,None,None,None
1258,cs,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
12580,cs,,,,,,1,2,2017-07-10 19:09:09,None,None,None,None
12580756,未知756,,,,,,1,100,2017-07-10 19:09:09,None,None,None,None
12580786,12580786,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
12580789,12580786,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
12588888888888888888,简版,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
128439,五夜神,None,None,None,None,,1,12,2017-07-10 19:09:09,None,None,None,None
13,酱肉包,,默认,,默认,,1,3.5,2017-07-10 19:09:09,None,None,None,None
133001,133001,,爱鲜蜂,,,,1,3,2017-07-10 19:09:09,None,None,None,None
133002,133002,,爱鲜蜂,,,,1,3.2,2017-07-10 19:09:09,None,None,None,None
133003,133003,,,,,,1,7.8,2017-07-10 19:09:09,None,None,None,None
133004,133004,,默认,,默认,,1,3.8,2017-07-10 19:09:09,None,None,None,None
135258078963,未知商品4850,,默认,,默认,,1,6,2017-07-10 19:09:09,None,None,None,None
14,白菜肉包,,默认,,默认,,1,2.5,2017-07-10 19:09:09,None,None,None,None
1401,lc1401,,爱鲜蜂,,,,1,3,2017-07-10 19:09:09,None,None,None,None
1403,lc1403,,爱鲜蜂,,,,1,2.6,2017-07-10 19:09:09,None,None,None,None
1404,lc1404,,默认,,默认,,1,3.87,2017-07-10 19:09:09,None,None,None,None
1405,lc1405,,默认,,默认,,1,78,2017-07-10 19:09:09,None,None,None,None
144001,144001,,爱鲜蜂,,,,1,6.78,2017-07-10 19:09:09,None,None,None,None
144002,144002,,爱鲜蜂,,,,1,7.62,2017-07-10 19:09:09,None,None,None,None
144003,144003,,默认,,默认,,1,31.67,2017-07-10 19:09:09,None,None,None,None
144004,144004,,默认,,默认,,1,42.65,2017-07-10 19:09:09,None,None,None,None
144005,144005,,默认,,默认,,1,4.45,2017-07-10 19:09:09,None,None,None,None
147258001,aaa,,爱鲜蜂,,,,1,30,2017-07-10 19:09:09,None,None,None,None
147357,简版,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
147358,简版,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
15,豆沙包,,默认,,默认,,1,2,2017-07-10 19:09:09,None,None,None,None
155001,lc155001,,爱鲜蜂,,,,1,6.78,2017-07-10 19:09:09,None,None,None,None
15802470,未知商品0504,,默认,,默认,,1,6,2017-07-10 19:09:09,None,None,None,None
158888008800,老版,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
1593570,测试,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
1593571,测试,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
1593572,未知商品3803,,默认,,默认,,1,357,2017-07-10 19:09:09,None,None,None,None
1593687420,未知商品3978,,,,,,1,2,2017-07-10 19:09:09,None,None,None,None
16,原味豆浆,,默认,,默认,,1,3,2017-07-10 19:09:09,None,None,None,None
16901404321504,扇牌超洁净力透明皂750g,750g,扇牌,,块,,0,16,2017-07-10 19:09:09,None,None,None,None
16902890893957,双汇汇享来蒸煮肉肠28g,28g,双汇,,根,,1,0.312,2017-07-10 19:09:09,None,None,None,None
1691234567890,惠付通专用热敏纸,4卷,惠付通,None,包,,0,3,2017-07-10 19:09:09,None,None,None,None
16920202888869,红牛250ml,250ml,红牛,,瓶,,1,12.5,2017-07-10 19:09:09,None,None,None,None
17,豆浆,,默认,,默认,,1,4,2017-07-10 19:09:09,None,None,None,None
18,无条码商品,,默认,,默认,,1,18,2017-07-10 19:09:09,None,None,None,None
19,瓜子,,默认,,默认,,1,5,2017-07-10 19:09:09,None,None,None,None
2,虾米,,默认,,默认,,1,12,2017-07-10 19:09:09,None,None,None,None
200005,未知商品200005,,默认,,默认,,1,30,2017-07-10 19:09:09,None,None,None,None
200267014203,尊尼获加红方,750ml,其他,,瓶,,1,178,2017-07-10 19:09:09,None,None,None,None
20117032542,未知商品032542,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
2016083001,RIO橙味鸡尾酒第二件半价,,RIO,,瓶,,1,20.2,2017-07-10 19:09:09,None,None,None,None
2016090601,晨光中性笔红色K35单支,1支,晨光,,支,,1,2.5,2017-07-10 19:09:09,None,None,None,None
2016090602,晨光中性笔蓝色K35单支,1支,晨光,,支,,1,2.5,2017-07-10 19:09:09,None,None,None,None
2016090603,晨光中性笔黑色K35单支,1支,晨光,,支,,1,2.5,2017-07-10 19:09:09,None,None,None,None
20170322520,0320,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
20170325,cs20170324,,爱鲜蜂,,,,1,70,2017-07-10 19:09:09,None,None,None,None
2017032501,cs2017032501,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
2017032502,cs2017032502,,爱鲜蜂,,,,1,100,2017-07-10 19:09:09,None,None,None,None
2017032503,未知商品032503,,默认,,默认,,1,2,2017-07-10 19:09:09,None,None,None,None
2017032504,未知商品032504,,默认,,默认,,1,7,2017-07-10 19:09:09,None,None,None,None
2017032505,未知商品032505,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
2017032510,未知商品032510,,默认,,默认,,1,2,2017-07-10 19:09:09,None,None,None,None
2017032511,cs2017032511,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
2017032512,cs2017032512,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
2017032513,未知商品032513,,默认,,默认,,1,11,2017-07-10 19:09:09,None,None,None,None
2017032521,q,,爱鲜蜂,,,,1,30,2017-07-10 19:09:09,None,None,None,None
2017032522,r,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
2017032523,e,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
2017032530,2017032530,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
2017032531,asdf,,爱鲜蜂,,,,1,50,2017-07-10 19:09:09,None,None,None,None
2017032540,未知商品032540,,,,,,1,2,2017-07-10 19:09:09,None,None,None,None
2017032541,未知商品032540,,默认,,默认,,1,5,2017-07-10 19:09:09,None,None,None,None
2017032801,217032801,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
2017032802,201703282,,爱鲜蜂,,,,1,50,2017-07-10 19:09:09,None,None,None,None
2017032803,2017032803,,爱鲜蜂,,,,1,70,2017-07-10 19:09:09,None,None,None,None
2017032804,未知商品032804,,默认,,默认,,1,5,2017-07-10 19:09:09,None,None,None,None
2017032805,未知商品032805,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
2017032806,未知商品032806,,默认,,默认,,1,11,2017-07-10 19:09:09,None,None,None,None
2017032832,werrtyu,,爱鲜蜂,,,,1,100,2017-07-10 19:09:09,None,None,None,None
205813,cs,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
2112,未知商品7421,,默认,,默认,,1,2,2017-07-10 19:09:09,None,None,None,None
2113,2113是,,爱鲜蜂,,默认,,1,10,2017-07-10 19:09:09,None,None,None,None
2114,未知商品2114,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
2118,2118是,,爱鲜蜂,,,,1,10,2017-07-10 19:09:09,None,None,None,None
213123,中华花清护牙膏清菊百合味牙膏90g,90g,中華,,组,,1,75.48,2017-07-10 19:09:09,None,None,None,None
21468071,简版,,爱鲜蜂,,,,1,80,2017-07-10 19:09:09,None,None,None,None
22019,测试,,默认,,默认,,1,10,2017-07-10 19:09:09,None,None,None,None
2312580,未知商品6229,,默认,,默认,,1,2,2017-07-10 19:09:09,None,None,None,None
23456789,lbcs,,,,,,1,3,2017-07-10 19:09:09,None,None,None,None
234567890,jbkt,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
23625980,Ceylonese,,爱鲜蜂,,,,1,6,2017-07-10 19:09:09,None,None,None,None
2520,huge,,,,,,1,25,2017-07-10 19:09:09,None,None,None,None
255558780,厕所,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
256398147,简版02,,爱鲜蜂,,,,1,8,2017-07-10 19:09:09,None,None,None,None
2580035,jbcd2,,爱鲜蜂,,,,1,70,2017-07-10 19:09:09,None,None,None,None
25801234,测试,,爱鲜蜂,,,,1,40,2017-07-10 19:09:09,None,None,None,None
25801235,测试,,爱鲜蜂,,,,1,500,2017-07-10 19:09:09,None,None,None,None
25801236,未知商品9254,,默认,,默认,,1,36,2017-07-10 19:09:09,None,None,None,None
25801237,未知商品2633,,默认,,默认,,1,37,2017-07-10 19:09:09,None,None,None,None
25801238,未知商品8956,,默认,,默认,,1,69,2017-07-10 19:09:09,None,None,None,None
25801450,测试,,爱鲜蜂,,,,1,2680,2017-07-10 19:09:09,None,None,None,None
25801451,未知商品5767,,默认,,默认,,1,55,2017-07-10 19:09:09,None,None,None,None
25801456,未知商品1621,,默认,,默认,,1,390,2017-07-10 19:09:09,None,None,None,None
2580147,测试,,爱鲜蜂,,,,1,89,2017-07-10 19:09:09,None,None,None,None
25801476,未知商品8198,,默认,,默认,,1,5,2017-07-10 19:09:09,None,None,None,None
258014769,简版,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
258014780,未知商品7826,,默认,,默认,,1,60,2017-07-10 19:09:09,None,None,None,None
258014788,未知商品6594,,默认,,默认,,1,70,2017-07-10 19:09:09,None,None,None,None
258014789,测试,,爱鲜蜂,,,,1,80,2017-07-10 19:09:09,None,None,None,None
258014790,未知商品7094,,默认,,默认,,1,47,2017-07-10 19:09:09,None,None,None,None
258014791,未知商品8748,,默认,,默认,,1,59,2017-07-10 19:09:09,None,None,None,None
258014793,测试,,爱鲜蜂,,,,1,200,2017-07-10 19:09:09,None,None,None,None
2580148,未知商品1333,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
2580149,测试,,爱鲜蜂,,默认,,1,80,2017-07-10 19:09:09,None,None,None,None
25801580,未知商品9080,,默认,,默认,,1,56,2017-07-10 19:09:09,None,None,None,None
25801581,未知商品1020,,默认,,默认,,1,59,2017-07-10 19:09:09,None,None,None,None
25801583,测试,,爱鲜蜂,,,,1,480,2017-07-10 19:09:09,None,None,None,None
258023456,测试,,爱鲜蜂,,,,1,460,2017-07-10 19:09:09,None,None,None,None
258024790,未知商品1091,,默认,,默认,,1,30,2017-07-10 19:09:09,None,None,None,None
258024792,未知商品4465,,默认,,默认,,1,37,2017-07-10 19:09:09,None,None,None,None
258024794,测试,,爱鲜蜂,,,,1,800,2017-07-10 19:09:09,None,None,None,None
258034510,未知商品1908,,默认,,默认,,1,98,2017-07-10 19:09:09,None,None,None,None
258034567,测试,,爱鲜蜂,,,,1,880,2017-07-10 19:09:09,None,None,None,None
258034568,未知商品2862,,默认,,默认,,1,350,2017-07-10 19:09:09,None,None,None,None
258034569,未知商品5802,,默认,,默认,,1,68,2017-07-10 19:09:09,None,None,None,None
2580357,测试,,爱鲜蜂,,,,1,6,2017-07-10 19:09:09,None,None,None,None
2580358,测试,,爱鲜蜂,,,,1,5,2017-07-10 19:09:09,None,None,None,None
2580359,测试,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
258036,jbcs,,爱鲜蜂,,,,1,30,2017-07-10 19:09:09,None,None,None,None
2580360,未知商品1176,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
2580369,老版02,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
25803690,简版,,爱鲜蜂,,,,1,4,2017-07-10 19:09:09,None,None,None,None
258036908,测试,,爱鲜蜂,,,,1,5860,2017-07-10 19:09:09,None,None,None,None
25803691,测试,,爱鲜蜂,,,,1,3680,2017-07-10 19:09:09,None,None,None,None
25803692,未知商品1950,,默认,,默认,,1,65,2017-07-10 19:09:09,None,None,None,None
25803693,未知商品5511,,默认,,默认,,1,58,2017-07-10 19:09:09,None,None,None,None
25803695,未知商品7221,,默认,,默认,,1,655888,2017-07-10 19:09:09,None,None,None,None
25803695809,老版01,,默认,,默认,,1,88,2017-07-10 19:09:09,None,None,None,None
25803698,测试,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
25803699,测试,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
258039580,老版,,默认,,默认,,1,5,2017-07-10 19:09:09,None,None,None,None
258047,未知商品3832,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
258146,测试,,爱鲜蜂,,,,1,4,2017-07-10 19:09:09,None,None,None,None
258147,简版,,爱鲜蜂,,,,1,5,2017-07-10 19:09:09,None,None,None,None
2581473690,未知商品7934,,默认,,默认,,1,2334,2017-07-10 19:09:09,None,None,None,None
25855585588,简版,,爱鲜蜂,,,,1,20,2017-07-10 19:09:09,None,None,None,None
258581477,老版,,默认,,默认,,1,7,2017-07-10 19:09:09,None,None,None,None
25874690,ygvhbf,,默认,,默认,,1,8,2017-07-10 19:09:09,None,None,None,None
258756,未知商品5774,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
258757,测试,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
258758,测试,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
258790,厕所,,爱鲜蜂,,,,1,368,2017-07-10 19:09:09,None,None,None,None
258791,厕所,,爱鲜蜂,,,,1,6440,2017-07-10 19:09:09,None,None,None,None
258797,未知商品2434,,默认,,默认,,1,6,2017-07-10 19:09:09,None,None,None,None
258798,测试,,爱鲜蜂,,,,1,390,2017-07-10 19:09:09,None,None,None,None
258799,测试,,爱鲜蜂,,,,1,350,2017-07-10 19:09:09,None,None,None,None
258960,厕所,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
258961,测试,,爱鲜蜂,,,,1,30,2017-07-10 19:09:09,None,None,None,None
2680147,测试,,爱鲜蜂,,默认,,1,990,2017-07-10 19:09:09,None,None,None,None
2680148,未知商品6830,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
2680149,阿狸,,爱鲜蜂,,默认,,1,7,2017-07-10 19:09:09,None,None,None,None
26802580,hjh,,爱鲜蜂,,,,1,88,2017-07-10 19:09:09,None,None,None,None
280586186167,五得利三星富强小麦粉5kg,5kg,五得利,,袋,,0,23.4,2017-07-10 19:09:09,None,None,None,None
280801606894,五得利五星特精小麦粉5kg,5kg,五得利,,袋,,0,24.6,2017-07-10 19:09:09,None,None,None,None
282879629797,五得利三星富强小麦粉10kg,10kg,五得利,,袋,,0,45,2017-07-10 19:09:09,None,None,None,None
293892797253,五得利晶爽饺子王小麦粉5kg,5kg,五得利,,袋,,0,25.8,2017-07-10 19:09:09,None,None,None,None
297464617785,五得利六星超精小麦粉10kg,10kg,五得利,,袋,,0,46.68,2017-07-10 19:09:09,None,None,None,None
3,未知商品,,默认,,默认,,1,6,2017-07-10 19:09:09,None,None,None,None
3068320055008,Evian 依云矿泉水500ml,500ml,依云,法国,瓶,,1,11,2017-07-10 19:09:09,None,None,None,None
3068320099651,依云矿泉水500ml瓶[],500ml,依云,,瓶,,1,11.5,2017-07-10 19:09:09,None,None,None,None
307650726001,五得利五星特精小麦粉10kg,10kg,五得利,,袋,,0,46.68,2017-07-10 19:09:09,None,None,None,None
310119036860,博士伦水润清透隐形眼镜护理液120ml,120ml,博士伦,,瓶,,1,37,2017-07-10 19:09:09,None,None,None,None
318407653926,五得利六星超精小麦粉5kg,5kg,五得利,,袋,,0,24.6,2017-07-10 19:09:09,None,None,None,None
33001,lb033001,,默认,,默认,,1,50,2017-07-10 19:09:09,None,None,None,None
33002,lb033002,,默认,,默认,,1,80,2017-07-10 19:09:09,None,None,None,None
3415581139181,哈根达斯夏威夷果仁冰淇淋81g,81g,哈根达斯,法国,杯,,1,33,2017-07-10 19:09:09,None,None,None,None
3415581533187,哈根达斯比利时巧克力味冰淇淋81g,81g,哈根达斯,法国,杯,,1,33,2017-07-10 19:09:09,None,None,None,None
3467990000927,科瑞斯曼波尔多红葡萄酒750ml替代为雷沃将军干红葡萄酒暂无,750ml,雷沃将军,,瓶,,1,35,2017-07-10 19:09:09,None,None,None,None
3500610077951,法龙波尔多米歇尔罗兰干红葡萄酒750ml,750ml,法龙波尔多,,瓶,,1,158,2017-07-10 19:09:09,None,None,None,None
35802580,简版,,爱鲜蜂,,,,1,90,2017-07-10 19:09:09,None,None,None,None
36908,测试,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
36925680,阿伦,,爱鲜蜂,,,,1,6,2017-07-10 19:09:09,None,None,None,None
36925801,测试,,爱鲜蜂,,,,1,60,2017-07-10 19:09:09,None,None,None,None
36925802,测试,,爱鲜蜂,,,,1,80,2017-07-10 19:09:09,None,None,None,None
36925803,未知商品3328,,默认,,默认,,1,9,2017-07-10 19:09:09,None,None,None,None
369258600,阿鲁,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
369580,简版,,爱鲜蜂,,,,1,9,2017-07-10 19:09:09,None,None,None,None
36980,测试,,爱鲜蜂,,,,1,70,2017-07-10 19:09:09,None,None,None,None
3700206756271,elite发圈5627,1个,elite,北京,个,,1,18,2017-07-10 19:09:09,None,None,None,None
3700206756288,elite发圈5628,1个,elite,北京,个,,1,25,2017-07-10 19:09:09,None,None,None,None
3760165911838,法国莫泊桑赤霞珠干红750ml,750ml,莫泊桑,法国,瓶,,1,129,2017-07-10 19:09:09,None,None,None,None
3760165911852,法国莫泊桑波尔多干红750ml,750ml,莫泊桑,法国,瓶,,1,188,2017-07-10 19:09:09,None,None,None,None
3760165911890,莫泊桑法国干红葡萄酒750ml,750ml,莫泊桑,进口,瓶,,1,98,2017-07-10 19:09:09,None,None,None,None
3760165911920,莫泊桑西拉干红,740ML,莫泊桑,,瓶,,1,118,2017-07-10 19:09:09,None,None,None,None
3760165911937,法国莫泊桑尼姆之丘干红葡萄酒750ml,750ml,莫泊桑,,瓶,,1,88,2017-07-10 19:09:09,None,None,None,None
4,手纸,,默认,,默认,,1,1,2017-07-10 19:09:09,None,None,None,None
4001187005020,黑森马蹄黑啤500ml,500ml,黑森马蹄,,听,,1,8.8,2017-07-10 19:09:09,None,None,None,None
4001187005037,黑森马蹄白啤500ml,500ml,黑森马蹄,,听,,1,8.8,2017-07-10 19:09:09,None,None,None,None
4005292002523,冰力克含片糖草莓15g盒,15g,冰力克,德国,盒,,1,14.9,2017-07-10 19:09:09,None,None,None,None
4005292003162,冰力克果粉含片百香芒果味15g盒,15g,冰力克,德国,盒,,1,14.9,2017-07-10 19:09:09,None,None,None,None
4005292654913,冰力克无糖含片糖西柚味15g,15g,冰力克,德国,克,,1,14.9,2017-07-10 19:09:09,None,None,None,None
4005808828098,妮维雅精华爽身走珠液,50ml,妮维雅,,瓶,,1,32,2017-07-10 19:09:09,None,None,None,None
4005808828180,妮维雅女士抑汗干爽舒适走珠液50ml,50ml,妮维雅,,瓶,,1,28,2017-07-10 19:09:09,None,None,None,None
4005808828838,妮维雅男士海洋酷爽爽身气雾150ml,150ml,妮维雅,,瓶,,1,59,2017-07-10 19:09:09,None,None,None,None
4007817211816,笔芯,None,None,None,None,,1,10,2017-07-10 19:09:09,None,None,None,None
4008230328174,赛力特阿尔卑斯低脂纯牛奶250ml,250ml,其他,,瓶,,1,13.5,2017-07-10 19:09:09,None,None,None,None
4008230329171,赛力特阿尔卑斯低脂纯牛奶500ml,500ml,其他,,瓶,,1,22.5,2017-07-10 19:09:09,None,None,None,None
4008230368170,赛力特阿尔卑斯全脂纯牛奶250ml,250ml,其他,,瓶,,1,15,2017-07-10 19:09:09,None,None,None,None
4008230368477,赛力特阿尔卑斯有机全脂牛奶250ml,250ml,其他,,瓶,,1,16.5,2017-07-10 19:09:09,None,None,None,None
4008230369177,赛力特阿尔卑斯全脂纯牛奶500ml,500ml,其他,,瓶,,1,24.8,2017-07-10 19:09:09,None,None,None,None
4008230369474,赛力特阿尔卑斯有机全脂纯牛奶,500ml,其他,德国,瓶,,1,27.5,2017-07-10 19:09:09,None,None,None,None
4008230417175,赛力特阿尔卑斯巧克力味牛奶250ml,250ml,其他,,瓶,,1,14.5,2017-07-10 19:09:09,None,None,None,None
4008230429178,赛力特阿尔卑斯巧克力牛奶500ml,500ml,其他,,瓶,,1,22.5,2017-07-10 19:09:09,None,None,None,None
4008230449176,赛力特阿尔卑斯香草牛奶500ml,500ml,其他,,瓶,,1,24.5,2017-07-10 19:09:09,None,None,None,None
4008230456174,赛力特阿尔卑斯香草味牛奶250ml,250ml,其他,,瓶,,1,15,2017-07-10 19:09:09,None,None,None,None
4008230469174,赛力特阿尔卑斯香蕉味牛奶500ml,500ml,其他,,瓶,,1,27.5,2017-07-10 19:09:09,None,None,None,None
4008230476172,赛力特阿尔卑斯香蕉味牛奶250ml,250ml,其他,,瓶,,1,15,2017-07-10 19:09:09,None,None,None,None
4017100101700,莱布尼兹迷你黄油饼干 100g,100g,莱布尼兹,,袋,,1,16.9,2017-07-10 19:09:09,None,None,None,None
4017100124112,百乐顺农场动物型燕麦饼干100g,100g,百乐顺,,袋,,1,15.6,2017-07-10 19:09:09,None,None,None,None
4017100373114,莱布尼兹牛奶巧克力迷你黄油饼干 100g,100g,莱布尼兹,,袋,,1,16.9,2017-07-10 19:09:09,None,None,None,None
